,Time,Username,Tweet,Polarity,Tweet_Tune
812,2022-05-26 20:53:14+00:00,almighty_head,"If you insist you need a gun to protect you and yours, im gonna assume you're a weak person needing to compensate for something fundamental, that you lack.

No one needs to own a weapon originally designed for war zones",0.19999999999999998,1
813,2022-05-26 20:53:14+00:00,sevierhere,What terrifies them is NOW everyone knows there are NO good guys with a gun.....EVEN if you pay them...like the police... who did nothing when faced with an 18-year-old armed with a legal assault rifle. https://t.co/GzLyrkgfl0,-0.07499999999999998,-1
814,2022-05-26 20:53:14+00:00,businesshalausa,McConnell Asks Texas GOP Sen. Cornyn To Work On Bipartisan Gun Legislation After Uvalde Massacre https://t.co/NjA5jx4ztG,0.0,0
815,2022-05-26 20:53:14+00:00,mackmaynnn,@big_ol_ROD @RexChapman Doesn’t sound like a gun problem to me… I agree with your saying… do you know how much money we’ve aided to other countries in the last few years!!???,0.032500000000000015,1
816,2022-05-26 20:53:14+00:00,Gg21Gigi,@1sounddept @keithedwards @tamarjot @BetoORourke indeed. Beto was upset and shaken because he has children too. He wants a change. Texas is all gun ho...,0.2,1
817,2022-05-26 20:53:14+00:00,PuffyFacePutin,"@danielsgoldman @joncoopertweets “Well Regulated…” yet no real regulations exist. The second amendment crazies are just misinformed sheep doing the dirty work of gun manufacturers, helping to keep their bottom lines in black.",-0.21666666666666665,-1
818,2022-05-26 20:53:13+00:00,Prather22,"@ChicagoMikeSD @ladodgers_37 @Breaking911 Chicago, California, and New York have the strictest gun laws in the country and also account for the vast majority of gun involved crimes. You would know since you live in that slum land of a “city”",0.0909090909090909,1
819,2022-05-26 20:53:13+00:00,donelson52,"WAKE UP !

""Good guy with a gun"" is just a DELAYING TACTIC so the NRA and their arms-factory owning directors CAN SELL MORE GUNS lubricated with human blood.

#MangoWanker #Turdking #Mobster #Traitor 
#GOPTraitorsToDemocracy 
#MurdochWanker
#Murdoch

https://t.co/rOtzamARIA",0.39999999999999997,1
820,2022-05-26 20:53:13+00:00,BatchLiberal,"@Marina4Colorado When they tased a mother I lost it.
They are trying to take us back in time, or are trying to reshape? Either way we need to attack them at the voting booth every chance we get, Primaries are more important than most know. The scotus is expanding gun rights, not human rights tho.",0.27999999999999997,1
821,2022-05-26 20:53:13+00:00,JohnHaakenson,@KimMangone Kim the NRA is in bankruptcy and under investigation.  They are terrible and should be obliterated.  But they aren't funding Congress at this ooint.   It's the entire gun lobby that is more of a problem.  Check out the list of 600+ attending organizations to the NRA event.,-0.16666666666666666,-1
822,2022-05-26 20:53:12+00:00,jonos100,"@RichardFyfeIFA Well, the data is in from all the countries that have reformed gun laws, solid empirical evidence that it works.

Personally, I don’t even know why a debate is needed, everyone knows what needs to be done.
Doing it is another thing!",0.03333333333333333,1
823,2022-05-26 20:53:12+00:00,johnbirawer1,"Apparently when these officers were given their gun and badge, they should’ve been given ball’s too! https://t.co/MPG6Hs7ovA",0.0625,1
824,2022-05-26 20:53:12+00:00,Artguybri,"@Albanian_Crypto @__goodsalty @ManuelFontaine @ddpyworks @AP Sorry still wrong. Every country has mental health issues, very very very few have mass shootings and even less in schools. Its a gun issue",-0.30533333333333335,-1
825,2022-05-26 20:53:12+00:00,EssJayEh,@Curly_haired_gf @SDBG_repairguy @jimsciutto I’m asking you to suggest something that you will compromise as a staunch gun advocate. What change in the current regime of gun-related laws would you be ok with?,0.25,1
826,2022-05-26 20:53:12+00:00,PatrickHolzer,"@CommaClaudius @MattWalshBlog Good guy killed the killer with…a gun, genius.",0.24999999999999997,1
827,2022-05-26 20:53:12+00:00,Vickie77900969,"@duckguy1981 @FireStormFox1 @StephenKing BS! If an 18 year old couldn't buy an assault rifle in TX, 21 lives would have been saved. All murderers are law abiding citizens until they aren't. Common sense gun laws work, ask EVERY OTHER COUNTRY IN THE WORLD.",-0.10833333333333332,-1
828,2022-05-26 20:53:12+00:00,Tarpy21,@pattonoswalt I think it's about too many UNREGISTERED gun buyers.,0.5,1
829,2022-05-26 20:53:12+00:00,lena_loo_,"@RBReich Well since the police only run and hide, definitely gun control",0.0,0
830,2022-05-26 20:53:12+00:00,BiggyJ29,"@MarkTweetsJunk @bradyw342 @TheLauferm @firedup79 @NoLieWithBTC Never said ban. Banning them would be an infringement on our rights. Making it a gun free zone for a limited time is different. You guys know schools are gun free zones, but criminals illegally aquire guns &amp; illegally go there &amp; kill people....illegally. Murder is illegal.",-0.11020408163265305,-1
831,2022-05-26 20:53:11+00:00,mfemigs,"@RachWigan @CalderbankAndy @JonnyKitwe Canada has higher gun ownership levels, per capita, than the US",0.25,1
832,2022-05-26 20:53:11+00:00,Juliana4984,"Hey @SenatorRomney the gun lobby has spent $13,647,676  in support of you. Represent the voters, not the gun lobby, or come November we will https://t.co/hhM98wyuRy #VoteYouOut",-0.1,-1
833,2022-05-26 20:53:11+00:00,ReciteSocial,@GovEvers Your tweet was quoted in an article by thirdcoastdigest https://t.co/1M06T6M51D,0.0,0
834,2022-05-26 20:53:11+00:00,MarkAltimier,@Snowsurflover99 I do know I’m going to see top gun tonight. Woo hoo,0.5,1
835,2022-05-26 20:53:11+00:00,davidscheeter,"@kaitlancollins @EmmaSilverman1 And the state RepublicSCUM and shitty Governor pass a bill that makes it possible for anyone to buy a gun!  #TurnTexasBlue2022
#ThisMustBeStoppedNow",0.0,0
836,2022-05-26 20:53:11+00:00,The_Odinichi,"@rebeldispatch50 @LisaLivesLoves @benshapiro My guns don't massacre anyone.
I am not responsible for what lunatics do. 
I shouldn't be punished for someone else's crimes.

Any gun control measure is absolutely useless anyway, just look at Chicago, with it's strict gun control and highest crime.",-0.3,-1
837,2022-05-26 20:53:11+00:00,selectiveoutra6,"@endersdragon @thetruepopnerd @RyuClan88 @scrowder Cops work with a lot of violent people so they pull guns and shoot at signs of danger. Teachers would mostly
be there for dissuasion and in case someone does open fire or pull a gun out, multiple people who are also armed who are all pretty close can greatly minimalize casualty.",0.125,1
838,2022-05-26 20:53:10+00:00,JagerDePato,"@dpakman I don’t know if you have bought a gun, but they do perform background checks at Firearms dealers",0.0,0
839,2022-05-26 20:53:10+00:00,JeanGarnet61,@bjoewolf @fanofwalt @BrianDMcBride @CAPAction I think that everyone who wants to purchase a gun of any kind should not only go through a back ground check but should also be required to show proof of gun safety education. Just read about a TX dad taking his kid to school with a gun who shot himself in the foot! Safety not on,0.2,1
840,2022-05-26 20:53:10+00:00,Deke_Moulton,@janetwerther @ldragoon I would teach my kids to chant “our lives mean less than a gun”,-0.23958333333333331,-1
841,2022-05-26 20:53:10+00:00,kfkohler,"@AllenLEllison -Instant $0 background checks for ALL gun purchases and transfers. 
-No semi-autos for people under 21 yrs old.
-Explore Red Flag laws.",0.03333333333333333,1
842,2022-05-26 20:53:10+00:00,BashfulNaivete,"Holding his stomach, bubbly laughter escaped the boy's lips. "" I gotcha good, Tammy! ""

He only stopped as soon as he saw her with the water gun, turning pale as he immediately bolted out of the room.

"" NOOOOO GO AWAY! "" https://t.co/uTYIrKaTE9",0.2041666666666667,1
843,2022-05-26 20:53:10+00:00,FoltzJace,"@JakeMcGaha24 @kentucky_stan And I know it might be surprising but bombs don’t just go off in European cities with gun laws and healthcare systems all willie nillie like shootings happen here. Not by it’s own citizens, at least. That’s always a issue or foreign affair.",0.17499999999999996,1
844,2022-05-26 20:53:10+00:00,BigBeard74,@schweik58 @BeauTFC I will also add I personally have never had the desire to handle or own a gun. I have just never felt the need for one in my life.,0.3,1
845,2022-05-26 20:53:09+00:00,barry_semple,"@_mickydicky @BrettKollmann @CalebJHull Jeebus- “a different reality”. “Imagine”.

We literally subject ourselves to mass CHILD shootings and that’s the best we got?

Imagine this different reality- a country that has effectively reduced gun crime.

I have a few dozen to nearly hundred on the docket…",0.1904761904761905,1
846,2022-05-26 20:53:09+00:00,AmySmit61216290,"@RicardoGmz15 @chentony95 @POTUS America was founded on white supremacy. Those white supremacists kept control by the barrel of a gun. Now that those those they victimized are “free”, white men fear they’ll be treated the way they treated others. They will never give up their guns.",0.1,1
847,2022-05-26 20:53:09+00:00,kanedarocker,"@dpakman They will fascistically move to banning gun sells to anybody not straight, white, man who votes Republican the first time their events get 10+ killed by a shooter. They don’t care about 2A they care about arming their nazi followers.",-0.012500000000000004,-1
848,2022-05-26 20:53:09+00:00,datekha,@QasimRashid They don't believe any of the rubbish they spew. They open their mouths and let out talking points. Rubbish. They are all purchased by the gun manufacturers by way of the NRA.,0.0,0
849,2022-05-26 20:53:09+00:00,phimmyonline,"@AFUKKENCAT @DrSmek @KatysCartoons @GregAbbott_TX Another thing is, that these guns are often stolen by the kids from their parents. These guns are barely ever as well protected as they should be. I mean, why would they protect them? The point to you people is to have a gun at home that is easy to access in case someone 1/?",0.05694444444444444,1
850,2022-05-26 20:53:08+00:00,rtb677,@MiamiMoleMan @Dadof6inFl @WSJ All we know is that someone standing in the middle of a gun fight got shot. The rest is speculation.,0.0,0
851,2022-05-26 20:53:08+00:00,canuckdropbear,@SorensonBilly It certainly makes you appreciate Canada and in my case Australia where we have the same gun control. If something like this happened in either of our countries EVERYONE would gladly &amp; without question return every single gun in their possession because it’s the right thing to do,0.18571428571428572,1
852,2022-05-26 20:53:08+00:00,Rogerdadodger22,@POTUS That nice. How about getting the Dems to get a gun regislation bill passed.,0.6,1
853,2022-05-26 20:53:08+00:00,SRattMatt,@JenOnTheBlock7 If only a good guy with a gun had been there to protect his foot 🙄,0.35,1
854,2022-05-26 20:53:07+00:00,MaryleeGods1,"@phillipmbailey This is why the ""good guy with a gun"" doesn't ever work. It's such bs",0.35,1
855,2022-05-26 20:53:07+00:00,mldrinnon64,"@IsabellaMDeLuca Why blame the Gun , when it was evidently a person who used it improperly. Lets say you are in a dire situation, Most people would rather have a Gun to protect their family. NRA  did nothing wrong .",0.08333333333333333,1
856,2022-05-26 20:53:07+00:00,Buttons67490893,"@RpsAgainstTrump Yes but until Republicans quit taking dark money , well gun reform will never happen. All the more reason to vote 💙💙💙💙💙",0.175,1
857,2022-05-26 20:53:07+00:00,createdcurlyj,@TeeOPatra_ @DextaDiJanitor @neeshdageek @doug_DaBroke Went to a gun range and their were several YT kids there. They are training their kids for war. They are never going away,0.0,0
858,2022-05-26 20:53:07+00:00,dnf5sosbot,"angel, with the gun in your hand, pointin' my direction, givin' me affection",0.0,0
859,2022-05-26 20:53:07+00:00,WickedWitchLeft,"@Timcast Leftists are gun owners, try listening to us instead of liberals for once in your life.",0.0,0
860,2022-05-26 20:53:07+00:00,ThePlant_O_Mavs,"@RWoodson20 The scary part here in Texas is that it is always the angry white guy caring a gun while wearing a ""1776"", ""Don't Tread on Me"", ""Let's Go Brandon"", ""God, Guns and Trump"" or likewise MAGA B.S. T-shirt.",-0.3333333333333333,-1
861,2022-05-26 20:53:07+00:00,JAMESDSWANSON1,@NBCNews NOT a Shepherd of Living But a Bold taker of Lobby Gun Cash for reelection in powers defiled by BLOOD of KIDS IN Schools. Carry on as DEMONS?,0.3333333333333333,1
862,2022-05-26 20:53:06+00:00,litauctj,"@lark_quark @anders_aslund ...gone to shit. People are actually leaving US to the less retarded societies (no offense on the adequate Americans)

Conclusion: 1) guns are just the tool, the issue is immoralized and degradated society, the fall of culture. 2) gun control doesn`t work, if a guy wants to...",-0.10555555555555558,-1
863,2022-05-26 20:53:06+00:00,mandaians,Having had Trump as President and the inability to have gun control passed (it’s been more than a year since last time) by the Senate are two things I will never understand how these politicians still have the guts to stand for. Fucking NRA money.,-0.033333333333333326,-1
864,2022-05-26 20:53:06+00:00,b40027e4d5844dd,"@phatbuda @esaagar Many things about this incident make no sense. If he fired shots why did the school not go on lockdown? Why was the school unlocked to begin with? Why was there no camera at that door? How could he afford the gun and ammo? Why did the police wait so long to take action? 
🎏",0.18333333333333335,1
865,2022-05-26 20:53:06+00:00,JeremyBRoberts,"10. Women must be provided resources to escape domestic violence. We must demand men who DARE to violently touch their spouse to be incarcerated.

11. We need existing gun laws enforced.

12. We need rampage violence studied and policy derived from our found research. /end",-0.4,-1
866,2022-05-26 20:53:06+00:00,mimilahr,"@msonemic @DevlinBarrett @Phil_Lewis_ Yep. Setting the talking points: it’s a mental I’ll was problem, not a gun problem.",-0.1,-1
867,2022-05-26 20:53:06+00:00,HennyM14,"Gun found in 2nd grader's desk terrifies parents: 'I'm just scared for them, you know?' https://t.co/9YNAI9OJSe",0.0,0
868,2022-05-26 20:53:06+00:00,KimuraJinketsu,"@bjbrett @SheRa_Persists @okay_rach @McJesse Every mass shooting was bought with a legal gun.
Every mass shooter was able to EASILY buy tons of ammo without question

Tell me again how it's regulated",0.37777777777777777,1
869,2022-05-26 20:53:05+00:00,listenntalk,"@THP1640 When people use Hollywood film plots to reason that a good guy with a gun will fix the problem. 

I expect the reality is that in any “gun battle” where the bad guy is already in the mind frame to use their weapon is that the good guy is at a distinct disadvantage.",0.25,1
870,2022-05-26 20:53:05+00:00,Wrenchfarm,"""Anything resembling effective gun control would be unenforceable and too expensive. Instead, I propose the much more practical plan of turning every school into a hybrid max security prison/Scooby Doo haunted mansion clad in sandbags, bulletproof glass, and riddled with traps""",0.19999999999999998,1
871,2022-05-26 20:53:05+00:00,_phantom04_,"@FinacialAdvice @ddofinternet yes but it is so much easier to kill with a gun, you cannot deny that it is just a fact. your culture revolves around the idolisation of guns and the fact that they are made to look ‘cool’ as opposed to dangerous murder weapons supplies those sick fucks with the tools needed.",-0.19107142857142856,-1
872,2022-05-26 20:53:05+00:00,contest_joiner,"@JasonKolb17 @MSStrongDem @jimmykimmel @antifaoperative @ABCNetwork @wfaa @JimmyKimmelLive If You Don’t Support Gun Control, You Support School Shootings.",0.0,0
873,2022-05-26 20:53:05+00:00,OssiningCroton,The writer is president and CEO of Nuvance Health. https://t.co/HuPSR3Fn4Q,0.0,0
874,2022-05-26 20:53:05+00:00,TheGreatestEcho,"Help me understand, when its ""politicians"" who decide on laws like gun control, how the f%ck Is it NOT political?
#AbbottCruzMassacre",0.0,0
875,2022-05-26 20:53:05+00:00,ejsgale,Sorry but cops are always against restrictive gun laws unless your a minority. Whites get free pass https://t.co/isOPb6m21H,-0.04999999999999999,-1
876,2022-05-26 20:53:05+00:00,KohlYis,"@KharloKong Ah yes let's put an unemployed veteran, likely with PTSD and give them a gun to watch over children, certainly nothing can go wrong.",-0.07142857142857142,-1
877,2022-05-26 20:53:05+00:00,MichelleLavoie,@RBReich Gun regulation,0.0,0
878,2022-05-26 20:53:05+00:00,Cjsulli12,"US vs the world: Gun culture, laws and mass shootings - CNN https://t.co/5wFLvEB1HY",0.0,0
879,2022-05-26 20:53:05+00:00,BverInFL,"@KimberlyArtist @Pat120 In opinion which gave gun nuts their INDIVIDUAL right to bear arms, Scalia wrote ""Like most rights, the right secured by the 2nd Amendment is not unlimited…the right was not a right to keep and carry any weapon whatsoever in any manner whatsoever…”",0.17346938775510207,1
880,2022-05-26 20:53:05+00:00,ttherealchupaca,"@tedcruz Whatever makes your gun lobbyists happy, but doesn't cut into their profits, right Rafael? Instead of the trite thoughts and prayers you actually legislate some sensible gun control laws, AR-15 is a military grade weapon, why is it legal? Because the Brady Bill lapsed.",0.23714285714285718,1
881,2022-05-26 20:53:05+00:00,Flyboy0513,@bigorangebomber @culperscanteen @CBoTheEggman @ClayTravis Please don’t jump into a conversation if you don’t own or have purchased a gun before,0.6,1
882,2022-05-26 20:53:05+00:00,dave_kellogg,"(2/3) ...mean you want women to die from a coathanger abortion in a back alley. If you're pro-choice, it doesn't mean you support the indiscriminate killing of unborn children. And the current one is if you are a strong supporter of gun rights, then you must care more about...",0.12416666666666668,1
883,2022-05-26 20:53:04+00:00,JeremyBRoberts,"5. People convicted of domestic violence, felony and misdemeanor, are federally prohibited from gun and ammo possession. This must be enforced.

6. We must end the senseless war on drugs.

7. Mandatory de-escalation training for police officers.",0.0,0
884,2022-05-26 20:53:04+00:00,tazwake,"Anyone out there who has watched Run and Gun (or The Ray, depending on region)?

Can you remember the name of the theory Grayson was trying to prove?",0.0,0
885,2022-05-26 20:53:04+00:00,cheesywheezybee,.@SenatorLankford if you were “pro-life” like you say in all your bullshit emails you would support gun control legislation. you and inhofe have the blood of children on your hands,0.0,0
886,2022-05-26 20:53:04+00:00,anthony22fk,@garpenloff @atriana @nycsouthpaw The failure actually occurred with this kid having a gun in the first place. It occurred when we as a society continued throwing responsibility of tackling this epidemic at the hands of police and security. That's where we failed.,-0.14166666666666666,-1
887,2022-05-26 20:53:04+00:00,gunfacts,"Surgery today keeps me from grinding these numbers myself, but @reason does responsible journalism on this topic (and notes that @NPR did not).

https://t.co/tHj8sQCbUR",0.2,1
888,2022-05-26 20:53:04+00:00,YouBigMad10,"@Lizzs_Lockeroom @rolandsmartin The thing is.. gun control laws are wanted for Chicago too. We want universal background checks for ALL gun sales, including those that are p2p and gun shows. Dafuq.",0.0,0
889,2022-05-26 20:53:04+00:00,jimkluth,"Hey @MarshaBlackburn the gun lobby has spent $1,306,130  in support of you. Represent the voters, not the gun lobby, or come November we will https://t.co/8cNUaya2xH #VoteYouOut",-0.1,-1
890,2022-05-26 20:53:04+00:00,RED47621288,@MADkadZED @wesjohnson96 @amyklobuchar Please enlighten me as to the changes in gun laws Democrats passed when they held all 3 branches—you know the ones screaming from the rooftops right now blaming the GOP,0.2857142857142857,1
891,2022-05-26 20:53:04+00:00,IvyMinor1,"@jonmarkhogg You are not able to carry a gun? We limit automobile licenses, there is no shame in that. We should require insurance to own a gun.",0.175,1
892,2022-05-26 20:53:04+00:00,openletterbot,"📬 I delivered “Pass Gun Safety Legislation” from Wendy, a constituent in Indianapolis, Ind., to @SenToddYoung, @SenatorBraun and @RepSpartz #IN05 #INpolitics

📝 Write your own: https://t.co/z5540KFSKD https://t.co/dbOc1o7PrX",0.6,1
893,2022-05-26 20:53:04+00:00,theronbot,Reg gun jugglers are trash,0.0,0
894,2022-05-26 20:53:04+00:00,JeremyBRoberts,"We should immediately require all firearms sold by any FFL, regardless of it being a new or used purchase, include a functional gun lock FOR THAT SPECIFIC FIREARM.

2. Alcohol is involved in 40% of homicides in our nation. We should declare alcohol abuse as a health crisis.",0.06818181818181818,1
895,2022-05-26 20:53:04+00:00,bamasbutterfly,"If ANYONE thinks these horrible shootings aren’t the work of a clandestine organization that works for the US government, then you’re delusional!!! There’s another lockdown of a school in San Diego as we speak! It’s ALL about gun control! They want to take our guns away 4ever!!!",-1.0,-1
896,2022-05-26 20:53:03+00:00,Unphallen80,@GreekGoddess66 @SenSchumer @Elenbleu00 You realize there are over 6 million AR variants in private possession right now? It's not the gun.,0.14285714285714285,1
897,2022-05-26 20:53:03+00:00,chello_x68,"@DolfinPlayz_YT @Littlepapacitos @leauxmichelle At almost 30, even I’m horrified that I can just buy a gun no questions asked",0.0,0
898,2022-05-26 20:53:03+00:00,jelloween,"This guy deserves to be pardoned, a gofundme, and the full support of every single politician who has spent the last two days saying we can't implement any new gun laws.

he will most likely be killed instead",0.07686688311688311,1
899,2022-05-26 20:53:03+00:00,JeremyBRoberts,"Here, since people want “something” done about gun violence, here are the things data shows will actually reduce gun violence.

A thread.

1. Under federal law, all handguns must be sold with a gun lock. That does not apply to long guns, meaning shotguns or rifles.",-0.025,-1
900,2022-05-26 20:53:03+00:00,GenericOpinion,I think I’m gonna take myself on a little ‘dinner and a movie’ date action tomorrow night for Top Gun 2 in IMAX and Ruth Chris for the first time.,0.165625,1
901,2022-05-26 20:53:03+00:00,InuAngry,"@NLGembe11 @CalebPeng @Cochin0Mum I'm sorry? The Republican Party created the Ku Klux Klan and is against ANY gun reform. The crazies also think a FETUS is a human 🤣. There's ZERO room for ANY Republican in the PVP community, PERIOD. END OF STORY. #GirlsThatPVP
https://t.co/XclsJNPyof",-0.25,-1
902,2022-05-26 20:53:03+00:00,Tom__Pappalardo,@anthonyzenkus @katalin_pota @StatusCoup @louisd217 Only reason automatic repeating rifles are allowed to be sold is the NRA &amp; their paid off politicians are worried about a slippery slope of gun control bills to follow if this is put into effect. For them children dying is just a PR nightmare nothing more nothing less.,0.11111111111111112,1
903,2022-05-26 20:53:02+00:00,CapnTraaaaash,"@BriceFlores9 @samriegel Then why aren't we having a conversation about better screening before allowing firearm purchase? 
Raise the age to purchase a firearm to 25. Force people to get screened by psychologists before letting them buy a gun. Make charges for improper gun storage much more severe.",0.5,1
904,2022-05-26 20:53:02+00:00,3rdPedalNirvana,"@TechConnectify I don't think our fascination with firearms is a bad thing implicitly. We have a fascination with cars, but car safety is regulated and driving requires a license.

The problem is a gun lobby arguing that ANY gun control is a slippery slope towards banning them outright.",-0.6999999999999998,-1
905,2022-05-26 20:53:02+00:00,iamsebortiz,"@TellmDegenerate @Sue77702 @chris_pa28181 @DemagogueWatch @NatashaBertrand @andersoncooper You are literally making shit up. 213 mass shootings in 2022 so far. 27 school shootings in 2022. 140 children and 507 teenagers killed with guns so far this year.
https://t.co/pcXlsc8bl6",-0.05000000000000001,-1
906,2022-05-26 20:53:02+00:00,Seth_w_horton,"@SenGaryPeters @SenStabenow @SenatorRomney @chuckschumer 

The American People will not accept inaction on gun safety. This cannot wait until November.",0.0,0
907,2022-05-26 20:53:01+00:00,sad_papa,Give me a half-assed attempt at an Arkham clone with gunplay for the next John Wick movie. Give me a poorly made Ace Combat wannabe for Top Gun Maverick. If these films came out between 2001-2012 we would’ve gotten these and I want them regardless of quality,0.033333333333333326,1
908,2022-05-26 20:53:01+00:00,orpzedek,"@LynnWilson111 @jnovak9106 @Meidas_Wendy @antifaoperative Really ?  You are so funny. Are you one of those right wing, Bible thumping, gun nuts that vote @GOP ? Probably. https://t.co/f7VgpanSNV",0.24523809523809526,1
909,2022-05-26 20:53:01+00:00,termitebaby,"@JimM840 @SunnyDays024 Many Republicans are one issue voters and that one issue isn't gun reform. Abortion, cut taxes! That's what they vote for, and we all get guns everywhere as a result.",0.625,1
910,2022-05-26 20:53:01+00:00,JanNel26388433,@MomRural I can't imagine any reasonable gun owner would want unbridled gun sales,0.2,1
911,2022-05-26 20:53:01+00:00,Jmike_Rockaway,@jon39394388 @getnickwright That hasn’t happened in any other developed country with strict gun laws,-0.012499999999999997,-1
912,2022-05-26 20:53:01+00:00,CYB3ROPTICS,@LanceStorm @TheJimCornette I mean you can be for gun control AND want people to use the correct bathrooms. 🤷‍♂️,-0.3125,-1
913,2022-05-26 20:53:01+00:00,DemTweetsThoSis,i wish we could put common-sense gun reform on the ballot.  let the people decide.,0.0,0
914,2022-05-26 20:53:01+00:00,Victori12355457,"@johnlegend Ted Cruz, you take money from NRA to help create laws that allow more gun to sell to anyone at any age. I hope you feel so ashamed of yourself that you vomit when you look at yourself in the mirror. If you stop taking their money, you can stand up and support gun control. Greedy!",0.625,1
915,2022-05-26 20:53:00+00:00,getyourdexion,"@JakeSherman I care about Manchin’s grandchildren too, which is why I have always supported reasonable gun laws. I am fed up with these jerks that only care about themselves and their families.",0.1,1
916,2022-05-26 20:53:00+00:00,legaldawn,@JoeBiden @AOC @SpeakerPelosi @LoriLightfoot at all of you gun grabbing fools! https://t.co/dDs5HExiHV,0.0,0
917,2022-05-26 20:53:00+00:00,jclarktt,"@kelly_carlin @RexChapman @Stone_SkyNews I may lose my mind next time a politician asks why political questions are being directed their way re gun control. Um, because your a politician! Medical questions go to doctors and law enforcement questions to law enforcement. How can you not expect a political question?!",0.0,0
918,2022-05-26 20:53:00+00:00,Crimson3Pointer,"@SenTuberville GUN VIOLENCE.
MASSACRES AT SCHOOL.
DANGER AT GROCERY STORES.
MASS MURDERS IN THE CHURCHES.

Those are things more important than your pinned point unless you value money and power over HUMAN LIFE.  

You voted NO to save the LIVES of CHILDREN. 
SHAME ON YOU !",0.3,1
919,2022-05-26 20:52:59+00:00,ezbyte,Join us in demanding common-sense gun laws to prevent violence in our schools and communities. https://t.co/4fIY9FipCz,0.0,0
920,2022-05-26 20:52:59+00:00,jbarab,@newsmax 4 out of 50 Republican senators open to some kind of gun control. Pathetic. Go Obama! https://t.co/piYySVbOVv,-0.13333333333333333,-1
921,2022-05-26 20:52:59+00:00,jeanette_leardi,"Until I see some real bipartisan pieces of legislation passed in Congress and the States that address the critical issues of gun safety, voting rights, and pro-choice medical care, I'll be retweeting this statement weekly between now and Election Day. https://t.co/ha6bQASwZi",0.06666666666666667,1
922,2022-05-26 20:52:59+00:00,LisaHair9,@Sundog512 @DearAuntCrabby Absolutely agree! Guns were meant for militia i.e. military! Not idiots buying AKwhatevers! Those are for military &amp; police! Not nut jobs who shouldn’t be allowed a gun to start with. I’m sick of this 27th school shooting this is just May!! 😡 not counting all the other mass ones,-0.10416666666666667,-1
923,2022-05-26 20:52:59+00:00,JakeMcGaha24,"@FoltzJace @kentucky_stan Just watched the video I can tell you clearly didnt. 
Not a gun store, its a gun show, very different
A private seller 
Legal sale
The screenshot is from the ATFs website https://t.co/cBRmsJJVyn",0.07500000000000001,1
924,2022-05-26 20:52:59+00:00,JaniceSpulcher,@Fuzzyballfuzzzz @libsoftiktok They push yet gun sales have only increased and open carry has only increased across multiple states. Also there’s a Supreme Court case that might turnover many gun restrictions coming out this summer . I don’t really see gun rights being taken away anytime soon.,0.11666666666666665,1
925,2022-05-26 20:52:59+00:00,TMIWITW,Gun control is white supremacy. https://t.co/sgrPL8H0Fa,0.0,0
926,2022-05-26 20:52:58+00:00,bvaleblv,"@DollhouseKM @HoustonChron @LarryGatlin Teachers should NOT have to do the job of police. Get metal detectors in all schools, enforce locked doors &amp; 18 yr old kids can't buy a gun...if they can't drink alcohol or smoke till 21, can't buy a gun till then. Background checks. Mandatory safety training. Lots of solutions.",0.1,1
927,2022-05-26 20:52:58+00:00,EricKleefeld,The Murdoch global empire knows that the answer is gun control. But they’ll absolutely trash it in America. https://t.co/BbOvEnUWIc,0.1,1
928,2022-05-26 20:52:58+00:00,Carlists4Pete,"My only real issue are the libs who are thumping their chests with internationalist pride at these kids, while at the same time demonizing “Gun culture” and compare American kids doing the exact same thing to being groomed.",0.075,1
929,2022-05-26 20:52:58+00:00,jason1749,"anyway, treat yourself this weekend and go see TOP GUN: MAVERICK: MACROSS PLUS: ORIGINS",0.5,1
930,2022-05-26 20:52:58+00:00,levinepmc,"@CSrocketman The answer to all the horrible violence in the U.S. is not prohibiting assault rifles or gun control, but prayers. Thoughts and prayers. Completely and utterly useless.",-0.4666666666666666,-1
931,2022-05-26 20:52:57+00:00,Mat_Brazers,"@LarryHo60253069 @jnos01 @James_Hiler @mrbenwexler Weapon modifications to make a gun automatic shoudn’t be hard to get, they should simply be banned. Assault rifle (semi-automatic) should be banned plain and simple. Semi automatic ban is too global as pistols can fall under that category. Open carry should be banned as well",-0.08432539682539682,-1
932,2022-05-26 20:52:57+00:00,rosespe91633153,"@ritaholiday3 @byQueenVic @emburack I have a great sympathy for those parents,but I live in a country where after one(1)school shooting we bought in gun control under strict regulation &amp; since then we have had zero(0)School shootings,so don’t talk to me about honouring slain children when you keep letting it happen",0.4681818181818182,1
933,2022-05-26 20:52:57+00:00,TexRudyV3,"@tonyclarke_1 @Chronic_Itch @brettmccracken I get your concern there, are some teachers I wouldn’t give a gun too, @libsoftiktok has proven that 100%! Glad we agree some teachers be crazy!",-0.125,-1
934,2022-05-26 20:52:57+00:00,NoomDynamite,"@meganmmenchaca @WSJ Wow... If I was one of those cops, I would for sure put a gun in my mouth and pull the trigger TONIGHT.",0.3,1
935,2022-05-26 20:52:57+00:00,_JustMyOpinon_,@GrownRoom I'm a Republican &amp; support the second amendment but I don't care if swat was there or there was only 1 cop with a gun they should have went in to stop this. I see at least a half a dozen officers that could have went in or at least laid down some fire to keep the gunman occupied,-0.1537037037037037,-1
936,2022-05-26 20:52:57+00:00,mad_whiteguy,@atrupar So they can sue big tamech but not gun manufacturers. Sure makes sense.,0.25,1
