,Unnamed: 0,Time,Username,Tweet,Polarity,Tweet_Tune,clean_tweet
708,708,2022-05-26 20:53:30+00:00,johngormley94,"@tedcruz We don’t let just anyone in Ireland have a gun, you’ll never believe how many school shootings we’ve had!

Zero….",0.625,1, We don t let just anyone in Ireland have a gun  you ll never believe how many school shootings we ve had   Zero  
709,709,2022-05-26 20:53:30+00:00,lechita0326,@nprpolitics A pro gun conversation that doesn’t allow guns 😂 @NRA #pussies #NRAIsATerroristOrganization,0.0,0, A pro gun conversation that doesn t allow guns    #pussies #NRAIsATerroristOrganization
710,710,2022-05-26 20:53:30+00:00,Lizbeth69108338,@tedcruz Your 'bill' is a big nothing burger.  You keep going on and on about felons and fugitives - the majority of those who commit mass murder are legal gun owners.  They are not criminals until after their act.,0.1,1, Your  bill  is a big nothing burger   You keep going on and on about felons and fugitives   the majority of those who commit mass murder are legal gun owners   They are not criminals until after their act 
711,711,2022-05-26 20:53:30+00:00,shimmer418,"@RBReich Gun control for sure, and i grew up with guns.",0.5,1, Gun control for sure  and i grew up with guns 
712,712,2022-05-26 20:53:30+00:00,ThimisAlison,@tedcruz How about gun control which you continually vote against-,0.0,0, How about gun control which you continually vote against 
713,713,2022-05-26 20:53:29+00:00,jorgefa43939891,"@GlobalTom @Noahpinion This is no laughing matter. Try to come up with feasible and practical solutions. Otherwise ""sensible gun control"" is just an empty phrase.",-0.1,-1,  This is no laughing matter  Try to come up with feasible and practical solutions  Otherwise  sensible gun control  is just an empty phrase 
714,714,2022-05-26 20:53:29+00:00,MvMvillanueva,@Andy I agree. Was this kid diagnosed w/mental condition?Weapons of War have no place being to civilians. Background checks should b required but if he's not diagnosed or under the radar his whole life would that help? Next thing you know you'll be able to Instacart/Doordash a gun..💔,0.2333333333333333,1, I agree  Was this kid diagnosed w mental condition Weapons of War have no place being to civilians  Background checks should b required but if he s not diagnosed or under the radar his whole life would that help  Next thing you know you ll be able to Instacart Doordash a gun   
715,715,2022-05-26 20:53:29+00:00,RussHardyHI,"Gun manufacturers got PPP loans. Surprised, not surprised. https://t.co/8ynA6AuDY2",0.025,1,Gun manufacturers got PPP loans  Surprised  not surprised     t co  ynA AuDY 
716,716,2022-05-26 20:53:29+00:00,69Oxlong,@SawyerHackett I think this is intentional.  Their argument for gun control is one door and armed officers in the school.  Now they can say neither condition was met therefore this massacre happened.,0.0,0, I think this is intentional   Their argument for gun control is one door and armed officers in the school   Now they can say neither condition was met therefore this massacre happened 
717,717,2022-05-26 20:53:29+00:00,Starznreyes,"@ChuckGrassley You liar. You won’t even come to the table. No more. Republicans will lose. 19dead kids, 2 teachers and a party going to a gun free NRA convention is all we can take. #GunReformNow",0.075,1, You liar  You won t even come to the table  No more  Republicans will lose    dead kids    teachers and a party going to a gun free NRA convention is all we can take  #GunReformNow
718,718,2022-05-26 20:53:29+00:00,woeisdad,Yo… all we are asking is to make it a little harder to acquire a damn gun.,-0.14375,-1,Yo  all we are asking is to make it a little harder to acquire a damn gun 
719,719,2022-05-26 20:53:29+00:00,SimpsonsFan714,"@NickCho You don't have to apologize. That person's argument was stupid and reductive, and he knows it. He is demonstrating to us all why he shouldn't have a gun in the first place.",-0.2749999999999999,-1, You don t have to apologize  That person s argument was stupid and reductive  and he knows it  He is demonstrating to us all why he shouldn t have a gun in the first place 
720,720,2022-05-26 20:53:29+00:00,NathanEmerson01,@Tebaaay @StephenKing Turned out fine for us thanks as our gun laws have nothing to do with us while we were in lockdown,0.3083333333333333,1,  Turned out fine for us thanks as our gun laws have nothing to do with us while we were in lockdown
721,721,2022-05-26 20:53:29+00:00,Tom__Pappalardo,@RonPlacone Only reason automatic repeating rifles are allowed to be sold is the NRA &amp; their paid off politicians are worried about a slippery slope of gun control bills to follow if this is put into effect. For them children dying is just a PR nightmare nothing more nothing less.,0.1111111111111111,1, Only reason automatic repeating rifles are allowed to be sold is the NRA  amp  their paid off politicians are worried about a slippery slope of gun control bills to follow if this is put into effect  For them children dying is just a PR nightmare nothing more nothing less 
722,722,2022-05-26 20:53:28+00:00,cohen7733,"You only see reports of record gun sales and people being protected for selling guns to anyone with cash, regardless of their criminal background or license status 

And usually the people selling the guns turn around and tell others they need to be worried cuz of who has guns",-0.2166666666666666,-1,You only see reports of record gun sales and people being protected for selling guns to anyone with cash  regardless of their criminal background or license status   And usually the people selling the guns turn around and tell others they need to be worried cuz of who has guns
723,723,2022-05-26 20:53:28+00:00,cohen7733,"Don't let anyone distort the gun debate. Most of these could be stopped if we simply put illegal gun sellers in prison

You almost never see reports of guns being stolen from houses or mass guns being built by 3D printers",0.0,0,Don t let anyone distort the gun debate  Most of these could be stopped if we simply put illegal gun sellers in prison  You almost never see reports of guns being stolen from houses or mass guns being built by  D printers
724,724,2022-05-26 20:53:28+00:00,tarheeltori,Requiring a psych evaluation to buy a gun will likely reduce gun ownership since many men are terrified of anything resembling therapy #GunControlNow #GunReformNow #StopGunViolence #stopgunviolencenow https://t.co/GkaSdkORwq,0.25,1,Requiring a psych evaluation to buy a gun will likely reduce gun ownership since many men are terrified of anything resembling therapy #GunControlNow #GunReformNow #StopGunViolence #stopgunviolencenow    t co GkaSdkORwq
725,725,2022-05-26 20:53:28+00:00,LifeOfMikeyMike,"No, we actually repeatedly name different gun reform platforms, you just don’t listen and write any and everything off as a ploy to confiscate all the guns. You continuously degrade legitimate ideas in order stoke the fire. Your paranoia is showing. https://t.co/tqB2mD05H6",0.0,0,No  we actually repeatedly name different gun reform platforms  you just don t listen and write any and everything off as a ploy to confiscate all the guns  You continuously degrade legitimate ideas in order stoke the fire  Your paranoia is showing     t co tqB mD  H 
726,726,2022-05-26 20:53:27+00:00,Lanreshadiya,"Gun man kills 19 children and 2 teachers in America.

Republicans: Limit the number of doors in schools.

☹️☹️☹️",0.0,0,Gun man kills    children and   teachers in America   Republicans  Limit the number of doors in schools         
727,727,2022-05-26 20:53:27+00:00,countflacula,"@LordMonchoPR @FplKenicito @deanjnorris Hun, your government is functionally bought, sold and owned by a class of people you have no hope of ever joining. Your representatives and police exist beyond and above the rules supposedly set out for all in your country to follow. How r u gonna use ur gun to stop that?",0.0,0,   Hun  your government is functionally bought  sold and owned by a class of people you have no hope of ever joining  Your representatives and police exist beyond and above the rules supposedly set out for all in your country to follow  How r u gonna use ur gun to stop that 
728,728,2022-05-26 20:53:27+00:00,VanCarlito2003,"When I say, “Y’all don’t hate white supremacy enough for me!” that is exactly what I mean. 

Another Black man said, “we need more loving fathers not tougher gun laws.”

We are fucked!",-0.0754629629629629,-1,When I say   Y all don t hate white supremacy enough for me   that is exactly what I mean    Another Black man said   we need more loving fathers not tougher gun laws    We are fucked 
729,729,2022-05-26 20:53:27+00:00,colemftrikle,"@dlmoore921 @onlytruthhere @KenDilanianNBC Indepth analysis. Where is your background in law enforcement and active shooters from? Funny we had to have a shooting so close to election time to try and push their gun reform again. They'll sacrifice our children for their "" cause"". Pathetic",-0.2944444444444444,-1,   Indepth analysis  Where is your background in law enforcement and active shooters from  Funny we had to have a shooting so close to election time to try and push their gun reform again  They ll sacrifice our children for their   cause   Pathetic
730,730,2022-05-26 20:53:27+00:00,betschind,"""No other country has the level of American carnage, but no other country has American Republicans."" Charles M. Blow: Blame the GOP for America’s gun deaths | GUEST COMMENTARY https://t.co/frYcYy4473",0.03125,1, No other country has the level of American carnage  but no other country has American Republicans   Charles M  Blow  Blame the GOP for America s gun deaths   GUEST COMMENTARY    t co frYcYy    
731,731,2022-05-26 20:53:27+00:00,Hey_Lis,"@madriorama @kirlly56 @AreWeThereYet35 @SkyNews @Stone_SkyNews My grandson attends a school with one entry point that is locked and filmed at all times. I’m grateful for the security. 
ALSO: I’m not implying that we ignore other mass shootings. Stricter laws at the point of gun sale seems reasonable.",0.0375,1,     My grandson attends a school with one entry point that is locked and filmed at all times  I m grateful for the security   ALSO  I m not implying that we ignore other mass shootings  Stricter laws at the point of gun sale seems reasonable 
732,732,2022-05-26 20:53:27+00:00,diggitydank1968,@RexChapman @MacFarlaneNews This might be the incident that finally moves the needle. The usual excuses from the gun nuts are not holding up this time.,-0.125,-1,  This might be the incident that finally moves the needle  The usual excuses from the gun nuts are not holding up this time 
733,733,2022-05-26 20:53:27+00:00,StuckupMark,"@Reuters Not the gun makers, nor the ppl who sell them, not even the NRA.
The problem lies with the corrupt politicians who took money from the NRA allowing the killing of children to continue. Lobbying is corruption with a fancy name. 

https://t.co/fI5EmM007A",-0.5,-1, Not the gun makers  nor the ppl who sell them  not even the NRA  The problem lies with the corrupt politicians who took money from the NRA allowing the killing of children to continue  Lobbying is corruption with a fancy name       t co fI EmM   A
734,734,2022-05-26 20:53:27+00:00,FoltzJace,@JakeMcGaha24 @kentucky_stan IT DOESNT MATTER HE STILL BOUGHT A GUN,0.0,0,  IT DOESNT MATTER HE STILL BOUGHT A GUN
735,735,2022-05-26 20:53:26+00:00,LiteYearsAhead,I understand small acts to save even a small amount of human life from gun violence are better than nothing - But I 100% assure you - The lord is sending tears from heaven down to rain upon us all ✝️ https://t.co/kTrh4eVbab,-0.0311111111111111,-1,I understand small acts to save even a small amount of human life from gun violence are better than nothing   But I      assure you   The lord is sending tears from heaven down to rain upon us all       t co kTrh eVbab
736,736,2022-05-26 20:53:26+00:00,michaeldor_s,@charliespiering @DLoesch Fine. I'll donate to that gun shop to help them.,0.4166666666666667,1,  Fine  I ll donate to that gun shop to help them 
737,737,2022-05-26 20:53:26+00:00,Busza_,"@arisden1 @KathyLe74783492 @AdamKinzinger My husband and I said the same thing, no long gun or taser that they were threatening the parents with would’ve stopped me from getting past them to go save my child or at least recover their body. They’d have had to shoot me in the back. I’m so angry and disheartened.",-0.1708333333333333,-1,   My husband and I said the same thing  no long gun or taser that they were threatening the parents with would ve stopped me from getting past them to go save my child or at least recover their body  They d have had to shoot me in the back  I m so angry and disheartened 
738,738,2022-05-26 20:53:26+00:00,AnthonyBialy,"The places with your gun laws are where the murders are, wankers. https://t.co/fXwn1cpSyD",0.0,0,The places with your gun laws are where the murders are  wankers     t co fXwn cpSyD
739,739,2022-05-26 20:53:25+00:00,DocJon01,"@scht3v3_ @annamaria1word @hodgetwins Okay, let's take Montreal.  They have shootings there all the time and this in a country where getting a legal gun is like putting socks on a rooster.",0.35,1,   Okay  let s take Montreal   They have shootings there all the time and this in a country where getting a legal gun is like putting socks on a rooster 
740,740,2022-05-26 20:53:25+00:00,2007Julie,@KevinSixx13 @pattonoswalt So much for ‘all we need is a good guy with a gun’ argument.,0.4499999999999999,1,  So much for  all we need is a good guy with a gun  argument 
741,741,2022-05-26 20:53:25+00:00,rmhartman,"@juanmb_11 @yashar @realrobcopeland @efindell @dougbelkin ""the good guy with a gun"" thing is a myth?  this incident wouldn't shed any light on this, teachers aren't allowed to carry in grade schools there.",0.55,1,      the good guy with a gun  thing is a myth   this incident wouldn t shed any light on this  teachers aren t allowed to carry in grade schools there 
742,742,2022-05-26 20:53:25+00:00,Michael01948046,"@seanhannity Why is it that they say Gun Laws won’t do anything when England, Australian, New Zealand &amp; other countries passed Gun Laws that drastically reduced Mass Shootings? It obviously works, American Politicians Don’t Work!!!!!!!",0.0022727272727272,1, Why is it that they say Gun Laws won t do anything when England  Australian  New Zealand  amp  other countries passed Gun Laws that drastically reduced Mass Shootings  It obviously works  American Politicians Don t Work       
743,743,2022-05-26 20:53:25+00:00,Cali_Chris420,"@atrupar @joncoopertweets Republicans will ban violent video games, but have no problem with real gun violence.
Hillbilly mentality: I don't want my kids playing those violent video games, so I bought him a gun for his birthday instead. That way he can get out and shoot real stuff. 😃",-0.3,-1,  Republicans will ban violent video games  but have no problem with real gun violence  Hillbilly mentality  I don t want my kids playing those violent video games  so I bought him a gun for his birthday instead  That way he can get out and shoot real stuff   
744,744,2022-05-26 20:53:25+00:00,user123123113,"@StevenTDennis schumer is a weak ass leader. We need a strong leader who would call all media outlets to the floor of the senate and hold a vote on gun reform, so that every American can see them voting no. while they vote there should be a list of the people getting money from the nra.",0.0194444444444444,1, schumer is a weak ass leader  We need a strong leader who would call all media outlets to the floor of the senate and hold a vote on gun reform  so that every American can see them voting no  while they vote there should be a list of the people getting money from the nra 
745,745,2022-05-26 20:53:24+00:00,FBananny,@UniversalCandid Respectfully. We do not have a bomb problem killing little children in schools. We do have an assault weapon epidemic killing more children then on duty cops have been killed. No one said to ban guns. But rather ban military grade guns and invoke reasonable gun regulations.,-0.00625,-1, Respectfully  We do not have a bomb problem killing little children in schools  We do have an assault weapon epidemic killing more children then on duty cops have been killed  No one said to ban guns  But rather ban military grade guns and invoke reasonable gun regulations 
746,746,2022-05-26 20:53:24+00:00,generic_dreams,"I wasn't killed in a school shooting, so why should I do anything to stop them?

Along with the false hope of, well if I was in a school shooting I would win.

This is how conservatives think and why you won't win arguing for any amount of gun sense &amp; laws. #endgunviolencenow",0.25,1,I wasn t killed in a school shooting  so why should I do anything to stop them   Along with the false hope of  well if I was in a school shooting I would win   This is how conservatives think and why you won t win arguing for any amount of gun sense  amp  laws  #endgunviolencenow
747,747,2022-05-26 20:53:24+00:00,marymurphybob,@EddieMannis Helpful read: https://t.co/qZ0Kk2yr5p,0.0,0, Helpful read     t co qZ Kk yr p
748,748,2022-05-26 20:53:24+00:00,markseibel,"Abbott is being disingenuous when he brings up Chicago in the gun discussion. Texas has a higher rate of fire arms deaths than Chicago: 14.2 per 100,000 population versus 8.9 per 100k, if my math is right.",0.2678571428571428,1,Abbott is being disingenuous when he brings up Chicago in the gun discussion  Texas has a higher rate of fire arms deaths than Chicago       per         population versus     per    k  if my math is right 
749,749,2022-05-26 20:53:24+00:00,THEabbyhester,"@KellyGAtkinson @valeriebworth @ShaunOb05517519 @BarackObama this^ 
i was raised around guns and i do not see a gun as a weapon, i see it as a way to put food on the table. If you see it as a possibility to take someone’s life, you are the problem.",0.0,0,    this   i was raised around guns and i do not see a gun as a weapon  i see it as a way to put food on the table  If you see it as a possibility to take someone s life  you are the problem 
750,750,2022-05-26 20:53:24+00:00,divichereshi,"@cimi12 @Ernie_Zuniga So for thousands of years, when people were generally armed there weren't any mass shootings? These mentally unstable individuals go for little kids not gun shops, not court houses, not police stations. 
During Ottoman rule, people were allowed weapons.",-0.0791666666666666,-1,  So for thousands of years  when people were generally armed there weren t any mass shootings  These mentally unstable individuals go for little kids not gun shops  not court houses  not police stations   During Ottoman rule  people were allowed weapons 
751,751,2022-05-26 20:53:23+00:00,ArenaCops,"😎🤔😷 You know Congress is broken, when people are still forced to have 365 national days of mourning due to avoidable murderous gun violence, caused by greed &amp; unbelievable corruption!

#SaveLives from #RepubliGuns https://t.co/30luqChd8j",-0.284375,-1,    You know Congress is broken  when people are still forced to have     national days of mourning due to avoidable murderous gun violence  caused by greed  amp  unbelievable corruption   #SaveLives from #RepubliGuns    t co   luqChd j
752,752,2022-05-26 20:53:23+00:00,rmazor,"Gun rights advocates would have you believe that the 2nd Amendment requires completely unfettered access to all kinds of guns, and that’s not true. 

Background checks, assault weapon bans, waiting periods are 100% constitutional. 

We are actively choosing violence.",-0.0520833333333333,-1,Gun rights advocates would have you believe that the  nd Amendment requires completely unfettered access to all kinds of guns  and that s not true    Background checks  assault weapon bans  waiting periods are      constitutional    We are actively choosing violence 
753,753,2022-05-26 20:53:23+00:00,ZENOENOCHONE,"STOP GUN VIOLENCE IN AMERICA.
I phrased it that way for a reason.
THE WORD IS GOD.

ONE
Name",0.0,0,STOP GUN VIOLENCE IN AMERICA  I phrased it that way for a reason  THE WORD IS GOD   ONE Name
754,754,2022-05-26 20:53:23+00:00,esq_grumpy,@caitymills @TPBlue4 The only thing that can stop a bad guy with a gun is a platoon of good guys with guns and 40 minutes of waiting time and a room key.,2.775557561562892e-17,1,  The only thing that can stop a bad guy with a gun is a platoon of good guys with guns and    minutes of waiting time and a room key 
755,755,2022-05-26 20:53:23+00:00,bs_alley,"@RonFilipkowski Meanwhile, since the TxGOP passed their Constitutional Carry law, gun related violent crime has risen 34% in Tx.",-0.4,-1, Meanwhile  since the TxGOP passed their Constitutional Carry law  gun related violent crime has risen     in Tx 
756,756,2022-05-26 20:53:23+00:00,RoubleDestroyer,"@jdpeterson1689 We have the 10th highest gun deaths per capita in the world. We follow Honduras, Venezuela, El Salvador, Guatemala, Jamaica, Brazil, Columbia and Panama. Not exactly crème de la crème here. Mexico is 16th and they have a terrible gang and drug cartel issue, yet we’re worse.",-0.5083333333333333,-1, We have the   th highest gun deaths per capita in the world  We follow Honduras  Venezuela  El Salvador  Guatemala  Jamaica  Brazil  Columbia and Panama  Not exactly cr me de la cr me here  Mexico is   th and they have a terrible gang and drug cartel issue  yet we re worse 
757,757,2022-05-26 20:53:23+00:00,ONEAMERICANMAD1,"Top Republicans dismiss possibility of gun reform 

https://t.co/SjCahAiOKO",0.5,1,Top Republicans dismiss possibility of gun reform      t co SjCahAiOKO
758,758,2022-05-26 20:53:23+00:00,abby_sherlock,"reporting live from the top gun maverick opening weekend movie theatre: i am one of two women here

and definitely the only individual under the age of 40 here",0.1272727272727272,1,reporting live from the top gun maverick opening weekend movie theatre  i am one of two women here  and definitely the only individual under the age of    here
759,759,2022-05-26 20:53:22+00:00,JenNWCbus,"@RJBrandenburg @thespybrief @maggyandoscar @SmhJan In Columbus and it's suburbs, people tend to be concerned about gun violence than some other parts of the state for a couple of different reasons. One is that there is significant gun violence in Columbus and it's not confined to historically Black neighborhoods.",0.0208333333333333,1,    In Columbus and it s suburbs  people tend to be concerned about gun violence than some other parts of the state for a couple of different reasons  One is that there is significant gun violence in Columbus and it s not confined to historically Black neighborhoods 
760,760,2022-05-26 20:53:22+00:00,RkConan,"@Fight4Jericho dwelling on this missing body part. 
One handed, nines swiftly picked up the gun. Moving to it’s feet to aim and fire at the large deviant. It had lodge a bullet perfectly in between the chest . 

The big brute survived the shot however, pulling North off from his back before-",0.2028571428571428,1, dwelling on this missing body part   One handed  nines swiftly picked up the gun  Moving to it s feet to aim and fire at the large deviant  It had lodge a bullet perfectly in between the chest     The big brute survived the shot however  pulling North off from his back before 
761,761,2022-05-26 20:53:22+00:00,CathyCeekay,@mrjremington @davidmweissman That's okay....I'm a gun owner myself but I've heard that they're-going-to-take-my-guns-away rhetoric since the 60s.,0.0,0,  That s okay    I m a gun owner myself but I ve heard that they re going to take my guns away rhetoric since the   s 
762,762,2022-05-26 20:53:22+00:00,JonahLBryson,"CBS: The NAACP on Wednesday called on Abbott not to attend the conference. 

“Governor, your attendance at the event right after 19 innocent children were murdered by a gun sends a message that guns are more important than the lives you represent.” https://t.co/imENLzQoG0",0.4214285714285714,1,CBS  The NAACP on Wednesday called on Abbott not to attend the conference     Governor  your attendance at the event right after    innocent children were murdered by a gun sends a message that guns are more important than the lives you represent      t co imENLzQoG 
763,763,2022-05-26 20:53:22+00:00,IsaacArshav,"@dpakman Every federally licensed gun dealer must run a background check according to state and federal law. If they don't, they have broken the law and should have their license to sell guns revoked.",-0.4,-1, Every federally licensed gun dealer must run a background check according to state and federal law  If they don t  they have broken the law and should have their license to sell guns revoked 
764,764,2022-05-26 20:53:22+00:00,four264,@HuddledMasses1 @BrianHynds3 @DBarthalamu @GoodestThinking @LakotaMan1 Maybe the gun owners should put themselves in the shoes of the parents who just lost their babies,0.0,0,     Maybe the gun owners should put themselves in the shoes of the parents who just lost their babies
765,765,2022-05-26 20:53:22+00:00,Size15Stomp,@BabaCugs I respect you tremendously for your work in crypto and your ability to solve riddles. We will just have to agree to disagree about gun rights. It’s a shame. I think the problems has to do with the human psychology and heart. I just like being responsible for my own safety.,0.2833333333333333,1, I respect you tremendously for your work in crypto and your ability to solve riddles  We will just have to agree to disagree about gun rights  It s a shame  I think the problems has to do with the human psychology and heart  I just like being responsible for my own safety 
766,766,2022-05-26 20:53:22+00:00,KVMFinn,This. So much this. Follow any elected official who takes money from the gun lobby. https://t.co/aRPhCcAqRe https://t.co/fRRgLD9OSc,0.2,1,This  So much this  Follow any elected official who takes money from the gun lobby     t co aRPhCcAqRe    t co fRRgLD OSc
767,767,2022-05-26 20:53:21+00:00,Simp04948286M,@3AW693 They do it because they know the courts are weak. No better than Americans turning their backs on gun laws when it comes to thuggery. Ignorance is bliss until it happens to you.,-0.3125,-1, They do it because they know the courts are weak  No better than Americans turning their backs on gun laws when it comes to thuggery  Ignorance is bliss until it happens to you 
768,768,2022-05-26 20:53:21+00:00,openletterbot,"📬 I delivered “Uvalde and Gun Safety” from @randallaustx to @GovAbbott, Sen. Buckingham, Rep. Buckley and 1 more  #TXpolitics

📝 Write your own: https://t.co/z5540KFSKD https://t.co/wMPZpjtyPW",0.55,1,  I delivered  Uvalde and Gun Safety  from  to   Sen  Buckingham  Rep  Buckley and   more  #TXpolitics    Write your own     t co z    KFSKD    t co wMPZpjtyPW
769,769,2022-05-26 20:53:21+00:00,hanckejohan,"So the poll should ask:
How many school children can be killed in school shootings in the US yearly before stricter gun control measures are introduced?
1-2
3-5
5-10
More than 10

https://t.co/6UhEx3QxXZ",0.2666666666666666,1,So the poll should ask  How many school children can be killed in school shootings in the US yearly before stricter gun control measures are introduced               More than        t co  UhEx QxXZ
770,770,2022-05-26 20:53:21+00:00,All_That_Powell,Unfortunately we don’t live in a world where getting rid of guns is an option. And making stricter gun laws to prevent heinous crimes is a fantasy since criminals don’t follow the law. It’s been said time and time again. The best solution is stricter security measures.,0.2121212121212121,1,Unfortunately we don t live in a world where getting rid of guns is an option  And making stricter gun laws to prevent heinous crimes is a fantasy since criminals don t follow the law  It s been said time and time again  The best solution is stricter security measures 
771,771,2022-05-26 20:53:21+00:00,Upan_77,"@art_is_war Reforming gun law isn't political, it's societal, trying to spin it as political is a shameful attempt to sway a political group to the thinking of his paymasters, and spits in the face of the victims and their families, and all US citizens.",0.0,0, Reforming gun law isn t political  it s societal  trying to spin it as political is a shameful attempt to sway a political group to the thinking of his paymasters  and spits in the face of the victims and their families  and all US citizens 
772,772,2022-05-26 20:53:21+00:00,coinpirate80,"@therealcliffyb Mass produce the saw gun from Gears of War, that would sell better than Kamala Harris’s feet on Feetfinder",0.5,1, Mass produce the saw gun from Gears of War  that would sell better than Kamala Harris s feet on Feetfinder
773,773,2022-05-26 20:53:20+00:00,nilbogdotgov,Also love that this lady suggests calling for a boycott of his own movie. Or inserting a call for gun reform into a fun summer blockbuster (which is now already finished and in release),0.4666666666666667,1,Also love that this lady suggests calling for a boycott of his own movie  Or inserting a call for gun reform into a fun summer blockbuster  which is now already finished and in release 
774,774,2022-05-26 20:53:20+00:00,emdoyle,Petition to cancel Senate recess and pass gun reforms - please sign: https://t.co/S5hQBLHqHL,0.0,0,Petition to cancel Senate recess and pass gun reforms   please sign     t co S hQBLHqHL
775,775,2022-05-26 20:53:20+00:00,XGC_Minx,@Namanaspeaks @lavrentiyberia5 @BingeWatchThis_ We aren't anywhere near Avengers 5. Don't understand why people are jumping the gun and trying to shit on marvel so bad.,-0.2666666666666666,-1,   We aren t anywhere near Avengers    Don t understand why people are jumping the gun and trying to shit on marvel so bad 
776,776,2022-05-26 20:53:20+00:00,JerryNewberry8,@Cory2123 @BWTST23 So the gun walked around and shot itself?,0.0,0,  So the gun walked around and shot itself 
777,777,2022-05-26 20:53:20+00:00,LouLachat,@RBReich Hands down…COMMON SENSE GUN CONTROL LAWS!,0.0,0, Hands down COMMON SENSE GUN CONTROL LAWS 
778,778,2022-05-26 20:53:20+00:00,JethroSomes,"@Movie_Nix @malonebarry @Stone_SkyNews .@GregAbbott_TX eliminated background checks in TX.  As long as they have the dough-re-mi, they can buy what they want to kill with.  

The availability of guns is THE PROBLEM.  It's time for gun owners to stop hiding behind the GOP and help solve the problem. https://t.co/MBFwU8VcOy",-0.225,-1,     eliminated background checks in TX   As long as they have the dough re mi  they can buy what they want to kill with     The availability of guns is THE PROBLEM   It s time for gun owners to stop hiding behind the GOP and help solve the problem     t co MBFwU VcOy
779,779,2022-05-26 20:53:19+00:00,btcWhaleclub,@Seccour_FR or terrorists. Still feels that everyone can  buy a gun online without background check is a bad idea,-0.6999999999999998,-1, or terrorists  Still feels that everyone can  buy a gun online without background check is a bad idea
780,780,2022-05-26 20:53:19+00:00,TheScottCharles,"Fixed it:

“Only thing stopping a bad guy with a gun is a good guy with a gun, but only after the bad guy with a gun has spent an hour murdering 19 elementary school students and 2 adults.” https://t.co/t0PX3kvsRt",-0.0499999999999999,-1,Fixed it    Only thing stopping a bad guy with a gun is a good guy with a gun  but only after the bad guy with a gun has spent an hour murdering    elementary school students and   adults      t co t PX kvsRt
781,781,2022-05-26 20:53:19+00:00,NJ45,"@JaniceDean I have a few questions for you:
1. Do u support gun control laws?
2. Do you support the NRA?
3. Do you have an issue w/the NRA
holding their conference in TX
4. Do you think an 18yo should have complete access to guns, including weapons of war?
/1",-0.05,-1, I have a few questions for you     Do u support gun control laws     Do you support the NRA     Do you have an issue w the NRA holding their conference in TX    Do you think an   yo should have complete access to guns  including weapons of war    
782,782,2022-05-26 20:53:18+00:00,stayskepticalll,"@ViridianCos @FrancisMaudeAdv @DutchCloggs @VaushV @Timcast Because gun control doesn't work, period. When I say this, I mean SPECIFICALLY in America. Why is it that Illinois has the most mass shootings in America, but has some of the most strict gun laws in this country?",0.2291666666666666,1,     Because gun control doesn t work  period  When I say this  I mean SPECIFICALLY in America  Why is it that Illinois has the most mass shootings in America  but has some of the most strict gun laws in this country 
783,783,2022-05-26 20:53:18+00:00,bostonluv3,Yep.  The Next Gun Law Will be the Magic Ticket no nut job or criminal can ignore. https://t.co/i8liUSRCiF,0.0333333333333333,1,Yep   The Next Gun Law Will be the Magic Ticket no nut job or criminal can ignore     t co i liUSRCiF
784,784,2022-05-26 20:53:18+00:00,shankar35,@LucasFoxNews @BretBaier This is a gun crazy country. Children  are paying the price.,-0.6,-1,  This is a gun crazy country  Children  are paying the price 
785,785,2022-05-26 20:53:18+00:00,CrocketSam,@ShaneBurkett @ferentinos_j @Andy A voting booth can be picked up and used to beat someone with. Come on you know the gun isn’t the problem it’s the person who has it. I say no one can serve in the military unless they are 30 no one can drive a car until they’re 25 or drink or move out of parents,-0.1,-1,   A voting booth can be picked up and used to beat someone with  Come on you know the gun isn t the problem it s the person who has it  I say no one can serve in the military unless they are    no one can drive a car until they re    or drink or move out of parents
786,786,2022-05-26 20:53:18+00:00,D8N_Barb,"@senrobportman No one cares. We want children to be able to go to school, people go to the grocery, church, shopping, walking down the street w/o  fear of massacre. Gun control NOW. Better background checks, longer wait times, min age restriction, ban ARs. None of that’s against 2nd Amendment.",0.2111111111111111,1, No one cares  We want children to be able to go to school  people go to the grocery  church  shopping  walking down the street w o  fear of massacre  Gun control NOW  Better background checks  longer wait times  min age restriction  ban ARs  None of that s against  nd Amendment 
787,787,2022-05-26 20:53:18+00:00,annemariehams,"@tedcruz Can you imagine @tedcruz loving someone so much that you can’t live without them?
If the answer is yes, that can’t reconcile with your stance on gun reform. Just can’t.
💔",0.3121212121212121,1, Can you imagine  loving someone so much that you can t live without them  If the answer is yes  that can t reconcile with your stance on gun reform  Just can t   
788,788,2022-05-26 20:53:18+00:00,Wolf_Overland5,@wis10 94% of mass shootings happen in gun free zones. Start fixing that.,0.4,1,     of mass shootings happen in gun free zones  Start fixing that 
789,789,2022-05-26 20:53:18+00:00,alehcksa,have any of the people who create laws around gun control ever even been through an active shooter drill as a child in elementary school?,0.0833333333333333,1,have any of the people who create laws around gun control ever even been through an active shooter drill as a child in elementary school 
790,790,2022-05-26 20:53:17+00:00,ridin_niner,@ZogUte Gun semantic arguments are the worst! Did you get hit with the “it akshually stands for Armalite Rifle”?,-1.0,-1, Gun semantic arguments are the worst  Did you get hit with the  it akshually stands for Armalite Rifle  
791,791,2022-05-26 20:53:17+00:00,blondeniaIIsgf,can you do another finger gun video 👉 @NiallOfficial,0.0,0,can you do another finger gun video   
